#36864
#36864
#36864
#0
#0
   Index      Gx      Gy      Gz
   30366   -4526     845  -32441
   30367   15030   23502  -17187
   30368  -11084    3102  -30678
   30369   -2575   30538   11595
   30370   18506  -14150   23042
   30371  -15248  -23009   17655
   30372   17071   27516    5009
   30373  -28876   -3206  -15151
   30374  -18077   -1800   27269
   30375    9833  -22141   22061
   30376   -4648   16024   28200
   30377   20696    2030   25322
   30378   27257   -5490   17337
   30379  -28285   14953    7071
   30380   28424    1517   16230
   30381   29264   -6509  -13224
   30382   22888  -18426   14500
   30383   18195   -7100   26309
   30384   -3640   12948  -29878
   30385  -31056   -1617  -10322
   30386   21893  -17333  -17143
   30387   -9845   13608  -28134
   30388   17142   27719   -3379
   30389  -16087    4807  -28137
   30390   -1649   19231   26478
   30391   32122   -5616   -3206
   30392  -15835   28628    1824
   30393   10433   -3238   30892
   30394  -13845  -22334   19573
   30395   27703  -17425    1603
   30396   21396   21817  -11825
   30397   -9571   22154   22163
   30398   -1473  -15621  -28765
   30399   20541  -16693  -19315
   30400  -23771  -17565  -14142
   30401   14729   24971   15269
   30402  -25679   19823    4611
   30403   20038  -24620    8121
   30404   17581  -22591  -15943
   30405  -14109  -20141  -21654
   30406  -27210    6441  -17081
   30407   17274    7548  -26801
   30408  -13651  -18615   23254
   30409  -19648   -8319   24867
   30410   17898   24413   12541
   30411   26353   -8985  -17275
   30412   -4618  -31539    7587
   30413  -15739   25944  -12361
   30414   23678   22429   -3152
   30415  -12618   20687  -22056
   30416    8336   26163  -17878
   30417  -12209    5288  -29944
   30418   15824   25463  -13224
   30419   -8646   31557   -1743
   30420  -26756   15902  -10242
   30421   20666  -13501   21546
   30422   16858  -15533  -23412
   30423    5163  -17777  -27036
   30424    6991   17763   26632
   30425   -7683  -17734   26459
   30426   10901   25539  -17395
   30427   26657  -19047     511
   30428   22662   23432    3317
   30429  -31344   -3005    9065
   30430  -20075  -25453    4770
   30431    5839  -32176    2062
   30432     986  -17842   27465
   30433    8064    1528  -31722
   30434   15735   21406  -19179
   30435   31181    8482    5423
   30436   28671   -1301   15808
   30437   16706   28134    1732
   30438   12916    2623   29999
   30439   -7360   -2302   31846
   30440  -11161   23804   19556
   30441   20860  -20413   14892
   30442    8045   22402  -22518
   30443   -6086   22661   22871
   30444  -11118   -9293  -29388
   30445   17041   26341    9453
   30446  -30329  -11801   -3808
   30447   -3770    6497  -31894
   30448   14201   18438  -23065
   30449  -12974  -29079    7729
   30450    2449   16126   28418
   30451   -7574  -30558    9082
   30452  -13486   11594   27519
   30453   -9354   27150   15779
   30454    4907   31406   -7952
   30455  -21568   22934   -9082
   30456  -16403    4774   27960
   30457    6235  -31597   -6032
   30458    8100    1544  -31712
   30459    9134  -16164  -26999
   30460    1577  -29817   13493
   30461    9389   17331   26175
   30462  -20746   13257   21621
   30463   28299  -16487    -980
   30464  -12994  -26214  -14752
   30465   31983    6736   -2319
   30466   27230   12455   13304
   30467  -26875   -7368   17236
   30468   -4424   -4044   32213
   30469  -23634   17538   14404
   30470  -31951    6695   -2819
   30471  -31565    8745     908
   30472   26896  -16131   -9488
   30473   16393   28353   -1010
   30474   -1537  -29659   13842
   30475  -22872  -10761   20849
   30476  -11069   26626   15561
   30477   13176    6153   29363
   30478   23600  -20528   -9761
   30479    4614  -30518   11001
   30480   11581  -17100   25438
   30481   -9866   28677   12407
   30482    8319   26606   17220
   30483   27996   16677    3428
   30484  -14123   -8420  -28342
   30485  -16401   27938    4910
   30486  -13862  -22212  -19700
   30487   24870   21300    1192
   30488    2719   13819   29585
   30489  -17328  -12147  -25016
   30490   -7031    9007   30709
   30491  -21309    7813   23633
   30492   15113    -134  -29072
   30493   14549   21184   20327
   30494   29143   -2357  -14791
   30495   -8465   -2236  -31575
   30496   31162    3398   -9539
   30497   13608  -28513    8687
   30498   29829   10101   -9046
   30499    5256  -32330     869
   30500    -970    2188   32679
   30501  -12940  -26477   14324
   30502   18939   10552   24568
   30503  -32297   -2708   -4814
   30504  -24764  -21330   -2320
   30505  -22203    2404  -23977
   30506    -951  -18893  -26754
   30507   -9502  -31336   -1195
   30508    6590   15332   28198
   30509  -32565    1064   -3466
   30510   27639   12486  -12403
   30511   -3749   27903  -16763
   30512   15527    -384   28851
   30513   30427   -6446  -10308
   30514   21941    2755   24179
   30515  -15735   -5590   28192
   30516   28452  -12273  -10652
   30517  -16957  -23690  -14996
   30518    3350  -32550    1711
   30519   27658   16334    6471
   30520   10168  -30860    4235
   30521  -15917   14615  -24631
   30522   30694   10595    4391
   30523    8737  -31530   -1780
   30524   17596   23157  -15092
   30525   -2302   -7908   31714
   30526   25339   -8821  -18808
   30527  -23464  -15955  -16386
   30528  -13741   -3287   29564
   30529   13764  -25109   15929
   30530   24483  -21763     763
   30531  -21284   24738   -2941
   30532   25897   15670  -12547
   30533   28215    9066   13977
   30534  -18407    4416   26745
   30535   31942    6339   -3629
   30536   21595  -16846   17986
   30537  -32187    4215    4460
   30538  -18238    8530  -25850
   30539     936  -32161   -6197
   30540  -30743   -3604  -10748
   30541   20582  -20019  -15787
   30542   32558    2940   -2229
   30543   16993  -27572    4967
   30544   23112     403   23223
   30545    1466   10839  -30887
   30546   27069   10272   15343
   30547   -5058   27171  -17600
   30548    9791  -25276   18409
   30549    5061  -30193   11679
   30550  -22358    9211  -22111
   30551  -22949   16693  -16381
   30552     357   10149   31153
   30553   14006   23664   17817
   30554  -23393   -2593   22797
   30555   15827   27389   -8542
   30556   19592   23571   11584
   30557  -30903    9929   -4477
   30558  -26789   15943   10088
   30559   -9302   29143   11737
   30560  -14610    -464   29325
   30561   32728    1529     422
   30562   -8529   31417   -3719
   30563   18790    4590  -26448
   30564  -23389  -22692   -3416
   30565   22797   11059   20775
   30566   18272   26593   -5706
   30567   21941   23437    6554
   30568  -15308   10278  -27086
   30569  -19688   -7554  -25078
   30570     338   -6015   32208
   30571   30229    7627   10084
   30572  -10326  -29789    8924
   30573   -2022  -22186   24028
   30574   -8911   27912  -14668
   30575   27298  -14496   10877
   30576  -14549   -9225  -27872
   30577   11324    9719  -29171
   30578  -16855   14533   24048
   30579  -20512    2474   25431
   30580    8490   -2523   31546
   30581   10000   17107   26095
   30582  -21508    4011  -24391
   30583    2008   23635  -22605
   30584   11883   22593   20542
   30585  -25970  -19936    1316
   30586  -19121  -18475   19149
   30587   -7392  -31121    7103
   30588   26725   -7274   17507
   30589  -11822   -9880   28918
   30590    5025   30542   10749
   30591   -3797   28627   15481
   30592  -26700    9740  -16306
   30593   18505    5660  -26442
   30594   15475   22563   18030
   30595   26962   12754   13564
   30596   26295  -14389   13234
   30597   17133   21470  -17865
   30598  -11564   13711   27421
   30599   25804  -20084   -2100
   30600  -17366  -27462    4228
   30601  -22110  -22459    8965
   30602   29298   -8025   12282
   30603  -15341   -7169  -28052
   30604   -2072    8946   31453
   30605    9214   12799  -28721
   30606   29077   -4822  -14314
   30607  -18987  -26578   -2590
   30608  -24281   -7080   20831
   30609  -21829  -12073  -21245
   30610    8556   -5984  -31058
   30611    4933   14400   29016
   30612   12636   29332   -7322
   30613  -11936   18707  -24108
   30614  -22902    9730   21318
   30615   15825  -16518   23460
   30616   26966    6069   17596
   30617   20554    -326   25516
   30618  -25234   16408   12949
   30619   11784  -28922    9913
   30620   30852  -10229   -4143
   30621   31887    7538    -229
   30622  -26733   18863   -1775
   30623   25790   19462    5453
   30624    8580  -28099   14508
   30625   32453    4244    1550
   30626  -14997  -26087  -12969
   30627  -31944    3527   -6387
   30628  -26212  -16588  -10554
   30629    5124   28554  -15233
   30630   15984  -28321   -4008
   30631  -19814    2317  -25994
   30632  -21776   -7562  -23286
   30633  -14170   17740   23625
   30634  -11028   30562    4242
   30635    3334   19424  -26177
   30636  -26252  -17638    8566
   30637  -11106  -30803   -1209
   30638   -3753  -22766   23265
   30639   -8217   15613   27611
   30640    -352  -30706  -11429
   30641   12959    5104   29659
   30642  -28742   -3681   15297
   30643   15349   10761  -26874
   30644   14386   28045   -8954
   30645  -14472  -28980   -4933
   30646    4712   -6168   31834
   30647   -4630  -26742   18359
   30648   26986   18227    3629
   30649   29471  -11376    8699
   30650  -18615    2679  -26831
   30651   25606  -17103   11199
   30652   -4476   10395  -30749
   30653    4753  -32197    3793
   30654    3483   -5189   32165
   30655   23066  -17468  -15377
   30656    9098   29408  -11226
   30657   -1971   -1694   32663
   30658   -1045  -30985   10604
   30659     519  -27113  -18391
   30660  -32428   -1376    4488
   30661   11114  -29257   -9703
   30662   11513   -6853  -29902
   30663    5521   18614   26395
   30664   21665  -18257  -16460
   30665   11769   -2130  -30506
   30666  -22504   -1465  -23770
   30667     506  -28378  -16373
   30668  -25254  -19346   -7848
   30669    -685  -15795   28700
   30670   11187    4329  -30492
   30671  -10937  -29837   -7984
   30672   15824  -19459  -21085
   30673    6769   -9929  -30483
   30674    7832  -20159   24615
   30675   10051    4454   30867
   30676   -7831  -31373    5295
   30677  -15044   27821   -8560
   30678  -18168    3170   27083
   30679    7589   30574    9015
   30680   19792   26041   -1946
   30681  -18149    9529   25562
   30682    2078  -25055  -21014
   30683   22928  -12672   19681
   30684   -4477   17989   27018
   30685  -10723   24395   19066
   30686   -6813  -24653   20480
   30687  -27762  -15856    7177
   30688   16502   10633   26234
   30689  -10715      23  -30965
   30690   -6166  -26945  -17595
   30691  -14406    4217   29126
   30692   -6094  -30859    9178
   30693   28105  -16834     621
   30694  -25053  -19555    7974
   30695   29648   13949    -185
   30696  -30152   10548    7296
   30697  -17300   11154  -25494
   30698  -25925  -10163  -17269
   30699     998   -8523  -31623
   30700  -24732   -1811   21416
   30701  -32754    -758    -484
   30702   25667  -20351     822
   30703   -1031   27398  -17942
   30704   15024  -20363  -20814
   30705  -15473   -8345   27651
   30706  -12200   -8558   29181
   30707  -31577   -7941    3668
   30708   20668  -24080    8162
   30709  -16598   27024    8237
   30710   28059   10054  -13610
   30711   -3751   19202   26284
   30712   -7357    5504  -31452
   30713   23937   -5302  -21738
   30714   23043   23126    2798
   30715   -2568  -19950  -25865
   30716   12582   -1728  -30205
   30717  -23538  -19609  -11623
   30718    4695   17054   27582
   30719  -28045   10349   13417
   30720   29776   10214    9095
   30721  -13278  -12751  -27106
   30722   -7765  -26480  -17667
   30723   30183   -5035  -11716
   30724    1275  -32199   -5938
   30725     715  -20207  -25784
   30726   -3030  -29390   14166
   30727   -1026  -24360   21890
   30728   22653   19423   13536
   30729   20589   19814   16034
   30730  -15263   24504   15499
   30731   -6325   -3527  -31956
   30732  -23969  -21658    5481
   30733   18934   23464   12828
   30734   -4970     966  -32373
   30735  -21170   24970    1406
   30736   23357   -6282   22105
   30737   11250   10327  -28990
   30738  -31834      -8   -7762
   30739   17206   27855    1298
   30740  -24127    5451   21489
   30741   16890   -2986   27919
   30742   32258   -5143    2571
   30743  -24242   21953   -2009
   30744  -10328  -31087     772
   30745   -4012   14829   28942
   30746    5698   15440  -28333
   30747    -903   24152  -22124
   30748  -15127  -22868   17941
   30749    3287  -29196   14505
   30750   15995  -24913   14040
   30751   26668   14664   12142
   30752   14242   28108   -8986
   30753   11782    1419  -30542
   30754   15468   12401   26088
   30755    1662   -1439  -32693
   30756   11875   13449   27417
   30757  -19946  -23905  -10214
   30758  -16801  -21681  -17924
   30759   18471   25586   -8820
